x,V,psiSquared
-0.415686274509804,12.46159576645247,0.2334923740821278
-0.3999999999999999,11.27679999999999,0.2759965806953846
-0.384313725490196,10.17709716485881,0.3236825007378498
-0.3686274509803922,9.157837394749986,0.3766934237900676
-0.3529411764705883,8.214556818045764,0.4350878746291553
-0.3372549019607844,7.34297755776954,0.4988280196288091
-0.3215686274509804,6.539007731595852,0.5677698215809622
-0.3058823529411765,5.798741451850434,0.6416554332492295
-0.2901960784313726,5.11845882551014,0.7201082615961303
-0.2745098039215685,4.494625954202983,0.8026310550319355
-0.2588235294117647,3.923894934208162,0.8886072687672264
-0.2431372549019608,3.403103856456003,0.9773058528650975
-0.2274509803921569,2.929276806527997,1.067889488929362
-0.2117647058823531,2.499623864656797,1.159426179851887
-0.196078431372549,2.111541105726201,1.25090397795155
