x,psiSquared,phiSquared
-2,4.666836530809772e-38,5.843905432683153e-37
-1.936507936507937,9.521788492648764e-36,2.508347765739232e-34
-1.873015873015873,1.05286880320665e-32,1.944861426619706e-31
-1.80952380952381,9.131784494788669e-31,1.264098456010663e-29
-1.746031746031746,2.511201496009263e-29,8.928932963667509e-28
-1.682539682539683,6.161139697803946e-26,1.207153540706978e-24
-1.619047619047619,9.989074293324866e-24,1.640093145718485e-22
-1.555555555555556,2.381269873025164e-22,2.559693604439265e-21
-1.492063492063492,2.238967355302514e-20,6.1275745926273e-19
-1.428571428571429,1.672813761718762e-17,3.237170173369388e-16
-1.365079365079365,2.506995883774974e-15,4.355736457185259e-14
-1.301587301587302,1.881936563679929e-13,3.039679684179943e-12
-1.238095238095238,8.717874985488269e-12,1.32193045206667e-10
-1.174603174603175,2.725209891220102e-10,3.887534552671397e-09
-1.111111111111111,6.045104590621673e-09,8.099413994266133e-08
-1.047619047619048,9.838401745173654e-08,1.233119430532511e-06
-0.9841269841269842,1.204475239415823e-06,1.403792300885139e-05
-0.9206349206349207,1.132010740089169e-05,0.0001217128234418896
-0.8571428571428572,8.312574486278101e-05,0.0008163203043814501
-0.7936507936507937,0.0004845921403772193,0.004293229848789899
-0.7301587301587302,0.002276172615602827,0.01792155415363142
-0.6666666666666667,0.00873553865226063,0.0600357482946761
-0.6031746031746033,0.02775957931697261,0.1630659399649033
-0.5396825396825398,0.07398869635612987,0.3628399213650965
-0.4761904761904763,0.1675321184562231,0.6686669235855339
-0.4126984126984128,0.3265401619175064,1.031880907037496
-0.3492063492063493,0.5556156416297777,1.344283481870639
-0.2857142857142858,0.8377228479630411,1.476485716125503
-0.2222222222222223,1.136456157360315,1.337381223613359
-0.1587301587301588,1.407428505859969,0.9351546952685941
-0.09523809523809534,1.610930546887937,0.4197323267542618
-0.03174603174603186,1.719433685805722,0.05230494293036055
0.03174603174603163,1.719433685805735,0.05230494293034663
0.0952380952380949,1.610930546887961,0.4197323267542287
0.1587301587301586,1.407428505860004,0.9351546952685573
0.2222222222222223,1.136456157360354,1.337381223613332
0.2857142857142856,0.8377228479630777,1.476485716125489
0.3492063492063489,0.5556156416298056,1.344283481870636
0.4126984126984126,0.3265401619175246,1.031880907037499
0.4761904761904763,0.1675321184562341,0.6686669235855391
0.5396825396825395,0.07398869635613534,0.3628399213651009
0.6031746031746028,0.0277595793169744,0.1630659399649061
0.6666666666666665,0.008735538652261201,0.06003574829467741
0.7301587301587302,0.002276172615602986,0.01792155415363187
0.7936507936507935,0.0004845921403772415,0.004293229848790028
0.8571428571428568,8.312574486278534e-05,0.0008163203043814769
0.9206349206349205,1.132010740089214e-05,0.0001217128234418943
0.9841269841269842,1.20447523941597e-06,1.403792300885195e-05
1.047619047619047,9.838401745165992e-08,1.233119430532564e-06
1.111111111111111,6.045104590624579e-09,8.099413994266506e-08
1.174603174603174,2.725209891215342e-10,3.887534552671584e-09
1.238095238095238,8.717874985811718e-12,1.321930452066735e-10
1.301587301587301,1.881936563875454e-13,3.039679684180099e-12
1.365079365079365,2.506995882826084e-15,4.355736457185489e-14
1.428571428571428,1.672813767004032e-17,3.237170173369578e-16
1.492063492063492,2.238967395706238e-20,6.127574592627769e-19
1.555555555555555,2.38127059913161e-22,2.559693604439324e-21
1.619047619047619,9.989063858149214e-24,1.640093145718579e-22
1.682539682539682,6.161087219797604e-26,1.207153540707066e-24
1.746031746031746,2.511427947377387e-29,8.928932963668497e-28
1.809523809523809,9.121348631426616e-31,1.264098456010734e-29
1.873015873015873,1.06339202585609e-32,1.944861426619863e-31
1.936507936507936,8.089759131340209e-36,2.508347765739482e-34
2,3.253051500888333e-38,5.843905432683554e-37
