x,psiSquared,phiSquared
-2,1.421492035099222e-45,6.403447132440314e-44
-1.968503937007874,3.243503773965309e-42,8.181760218807716e-41
-1.937007874015748,6.592785247815085e-40,1.530622679381483e-38
-1.905511811023622,7.136701162914914e-38,1.590486132141709e-36
-1.874015748031496,5.397677506919032e-36,1.169417044086839e-34
-1.84251968503937,3.150205922075284e-34,6.671570223856386e-33
-1.811023622047244,1.49080998659389e-32,3.095164924203997e-31
-1.779527559055118,5.890973137671297e-31,1.200960840554423e-29
-1.748031496062992,1.981632086633856e-29,3.970643920321479e-28
-1.716535433070866,5.753007386013953e-28,1.13362092019093e-26
-1.68503937007874,1.456426085398e-26,2.82305001175294e-25
-1.653543307086614,3.241359502920298e-25,6.180934121728738e-24
-1.622047244094488,6.383774168137161e-24,1.197508567452462e-22
-1.590551181102362,1.118765637214866e-22,2.064155620867375e-21
-1.559055118110236,1.752953216416404e-21,3.180259956663233e-20
-1.52755905511811,2.465888705520377e-20,4.39749721190112e-19
-1.496062992125984,3.125756526611683e-19,5.477032264063257e-18
-1.464566929133858,3.582364921691063e-18,6.164611501775879e-17
-1.433070866141732,3.723507038830226e-17,6.289150260607272e-16
-1.401574803149606,3.519990585313618e-16,5.831954624247801e-15
-1.37007874015748,3.034592768903216e-15,4.92839245926396e-14
-1.338582677165354,2.391825271640631e-14,3.804832488733895e-13
-1.307086614173228,1.727740236398196e-13,2.689818944802524e-12
-1.275590551181102,1.146451396407725e-12,1.745189440785845e-11
-1.244094488188976,7.003818632699885e-12,1.041435348179092e-10
-1.21259842519685,3.9478567902516e-11,5.727949724707601e-10
-1.181102362204725,2.057578162555654e-10,2.909531597091703e-09
-1.149606299212598,9.936206639319075e-10,1.367602659510261e-08
-1.118110236220472,4.454897008658288e-09,5.959973189633062e-08
-1.086614173228347,1.858128934449403e-08,2.412631685413263e-07
-1.05511811023622,7.224206319612429e-08,9.088588414759392e-07
-1.023622047244094,2.623152308670378e-07,3.191824892463794e-06
-0.9921259842519685,8.912669403607489e-07,1.046838900463459e-05
-0.9606299212598426,2.838993169041966e-06,3.211900491313196e-05
-0.9291338582677167,8.493843970108677e-06,9.234445125920335e-05
-0.8976377952755905,2.391269506320891e-05,0.0002491908402736033
-0.8661417322834646,6.346402724193619e-05,0.0006321379815980104
-0.8346456692913387,0.0001590674483081426,0.001509784629145155
-0.8031496062992125,0.0003771880495592797,0.00340003867671936
-0.7716535433070866,0.000847644451748808,0.007229993667522372
-0.7401574803149606,0.00180839052004864,0.01453697099849729
-0.7086614173228347,0.003668796705292065,0.02767373272672727
-0.6771653543307088,0.007089650089250517,0.04994343176854855
-0.6456692913385826,0.01307072175199292,0.08555681489668825
-0.6141732283464567,0.02302716232228369,0.1392976919526653
-0.5826771653543308,0.03882676288150392,0.2158254252447924
-0.5511811023622046,0.06275542215740093,0.3186429685182076
-0.5196850393700787,0.09738257352004802,0.4488936608155266
-0.4881889763779528,0.145314727269037,0.6042662108376607
-0.4566929133858268,0.2088525008145471,0.7783226263205369
-0.4251968503937009,0.2895980381051423,0.9604851228045252
-0.3937007874015748,0.3880848641663118,1.136750384952518
-0.3622047244094488,0.5035100021795379,1.291019076042269
-0.3307086614173229,0.6336326293228253,1.406818213023031
-0.2992125984251968,0.7748675278760822,1.46919289112345
-0.2677165354330708,0.9225565154267895,1.466624351693954
-0.2362204724409449,1.07136209787952,1.392916445109356
-0.204724409448819,1.215706969890172,1.248995117149676
-0.173228346456693,1.350184953271168,1.044431035762767
-0.1417322834645669,1.469889244000363,0.7982409756508017
-0.110236220472441,1.57063295445528,0.5382722216972387
-0.07874015748031504,1.649064956247928,0.2984565924623083
-0.04724409448818889,1.702704114011311,0.1136808895590493
-0.01574803149606296,1.729924565518931,0.01299665241958046
0.01574803149606296,1.729924565518934,0.01299665241956883
0.04724409448818889,1.70270411401134,0.1136808895590157
0.07874015748031482,1.649064956247996,0.2984565924622561
0.1102362204724407,1.570632954455376,0.5382722216971721
0.1417322834645667,1.469889244000483,0.7982409756507258
0.173228346456693,1.350184953271295,1.044431035762687
0.204724409448819,1.215706969890297,1.248995117149594
0.2362204724409449,1.07136209787963,1.392916445109273
0.2677165354330708,0.9225565154268812,1.466624351693873
0.2992125984251968,0.7748675278761609,1.469192891123372
0.3307086614173227,0.6336326293228891,1.406818213022959
0.3622047244094486,0.5035100021795909,1.291019076042205
0.393700787401575,0.3880848641663497,1.13675038495246
0.4251968503937009,0.2895980381051689,0.9604851228044747
0.4566929133858268,0.208852500814567,0.7783226263204962
0.4881889763779528,0.1453147272690529,0.6042662108376279
0.5196850393700787,0.09738257352005839,0.4488936608155017
0.5511811023622046,0.06275542215740705,0.3186429685181894
0.5826771653543306,0.03882676288150694,0.2158254252447796
0.6141732283464565,0.02302716232228567,0.1392976919526566
0.6456692913385824,0.01307072175199405,0.08555681489668275
0.6771653543307088,0.007089650089251296,0.04994343176854521
0.7086614173228347,0.003668796705292483,0.02767373272672541
0.7401574803149606,0.001808390520048961,0.01453697099849628
0.7716535433070866,0.0008476444517489898,0.007229993667521867
0.8031496062992125,0.0003771880495593524,0.003400038676719114
0.8346456692913384,0.0001590674483081742,0.001509784629145048
0.8661417322834644,6.346402724195297e-05,0.0006321379815979644
0.8976377952755907,2.39126950632121e-05,0.0002491908402735849
0.9291338582677167,8.493843970109175e-06,9.234445125919646e-05
0.9606299212598426,2.838993169042363e-06,3.211900491312957e-05
0.9921259842519685,8.912669403617775e-07,1.046838900463382e-05
1.023622047244094,2.623152308670169e-07,3.191824892463562e-06
1.05511811023622,7.224206319603696e-08,9.088588414758737e-07
1.086614173228346,1.858128934451854e-08,2.412631685413091e-07
1.118110236220472,4.454897008657791e-09,5.959973189632656e-08
1.149606299212598,9.936206639498846e-10,1.367602659510169e-08
1.181102362204725,2.057578162579855e-10,2.909531597091513e-09
1.21259842519685,3.947856790279999e-11,5.727949724707235e-10
1.244094488188976,7.003818632685366e-12,1.041435348179027e-10
1.275590551181102,1.146451396637813e-12,1.74518944078574e-11
1.307086614173228,1.727740235561661e-13,2.689818944802371e-12
1.338582677165354,2.391825274868326e-14,3.804832488733689e-13
1.37007874015748,3.03459276230041e-15,4.928392459263702e-14
1.401574803149606,3.519990600588873e-16,5.83195462424751e-15
1.433070866141732,3.723507030204046e-17,6.28915026060698e-16
1.464566929133858,3.582364845819437e-18,6.164611501775614e-17
1.496062992125984,3.125757145880142e-19,5.477032264063056e-18
1.52755905511811,2.465887389638479e-20,4.397497211900976e-19
1.559055118110236,1.752956147231491e-21,3.180259956663142e-20
1.590551181102362,1.118767388335022e-22,2.064155620867332e-21
1.622047244094488,6.383731434367959e-24,1.197508567452447e-22
1.653543307086614,3.241469622747894e-25,6.18093412172873e-24
1.68503937007874,1.455995320145642e-26,2.823050011752969e-25
1.716535433070866,5.76099560485825e-28,1.133620920190953e-26
1.748031496062992,1.968625190445264e-29,3.9706439203216e-28
1.779527559055118,6.008998895597811e-31,1.200960840554476e-29
1.811023622047244,1.406494120588516e-32,3.095164924204205e-31
1.84251968503937,3.26753314033964e-34,6.671570223857074e-33
1.874015748031496,1.620151218319866e-35,1.169417044087019e-34
1.905511811023622,2.286022856139605e-35,1.590486132142076e-36
1.937007874015748,9.169141308691525e-37,1.530622679382035e-38
1.968503937007874,3.908996575382837e-36,8.181760218812934e-41
2,9.169504799710378e-36,6.403447132461961e-44
