x,psiSquared,phiSquared
-1.413489736070381,5.333811604383982e-16,6.107613384126673e-15
-1.409579667644184,7.013670902334814e-16,8.016128572985614e-15
-1.405669599217986,9.209760505305969e-16,1.050627322557183e-14
-1.401759530791789,1.20766960277e-15,1.375071094408912e-14
-1.397849462365591,1.581416928111487e-15,1.797196748351046e-14
-1.393939393939394,2.067972145793427e-15,2.345641667445467e-14
-1.390029325513197,2.700502865687007e-15,3.05720699865594e-14
-1.386119257086999,3.521663520321472e-15,3.979117068923245e-14
-1.382209188660802,4.586231099805063e-15,5.171884784389293e-14
-1.378299120234604,5.964450965410086e-15,6.712940181885331e-14
-1.374389051808407,7.74627786858091e-15,8.7012186241497e-14
-1.370478983382209,1.004674390136364e-14,1.12629539147838e-13
-1.366568914956012,1.301274299722056e-14,1.455898203771309e-13
-1.362658846529814,1.683159341451471e-14,1.879393596097454e-13
-1.358748778103617,2.174182857908792e-14,2.422780422832088e-13
-1.354838709677419,2.804677665498136e-14,3.119043983683284e-13
-1.350928641251222,3.61316250263288e-14,4.009974595012043e-13
-1.347018572825025,4.648483331410141e-14,5.14844371242891e-13
-1.343108504398827,5.972496466824456e-14,6.601248594402372e-13
-1.33919843597263,7.663425841539407e-14,8.452662375320576e-13
-1.335288367546432,9.820057804932773e-14,1.080885807363986e-12
-1.331378299120235,1.256697495260899e-13,1.380341372639921e-12
-1.327468230694037,1.606107709492567e-13,1.760415299353422e-12
-1.32355816226784,2.049969441677571e-13,2.24216329872729e-12
-1.319648093841642,2.613066734020672e-13,2.85196608770922e-12
-1.315738025415445,3.326485219879479e-13,3.622830553834217e-12
-1.311827956989247,4.229161471113422e-13,4.595997318334635e-12
-1.30791788856305,5.369799816147105e-13,5.822924014877793e-12
-1.304007820136852,6.809240465167949e-13,7.367728610808399e-12
-1.300097751710655,8.623381113966157e-13,9.310195203388464e-12
-1.296187683284457,1.090677636063264e-12,1.174946652999982e-11
-1.29227761485826,1.377706601829504e-12,1.480857365428682e-11
-1.288367546432063,1.738041564268121e-12,1.863998477529229e-11
-1.284457478005865,2.189819138242601e-12,2.343239285098205e-11
-1.280547409579668,2.755513786473872e-12,2.941900690522312e-11
-1.27663734115347,3.462938373980901e-12,3.688766587817131e-11
-1.272727272727273,4.346466648151848e-12,4.619315830312862e-11
-1.268817204301075,5.448524814821835e-12,5.777220784446467e-11
-1.264907135874878,6.821408947642719e-12,7.216167602817389e-11
-1.26099706744868,8.529496376422496e-12,9.002064192660739e-11
-1.257086999022483,1.065193278401313e-11,1.121571471365453e-10
-1.253176930596285,1.328589289131431e-11,1.395605466211425e-10
-1.249266862170088,1.655053178196767e-11,1.73440585941745e-10
-1.245356793743891,2.059176664367422e-11,2.152745378021134e-10
-1.241446725317693,2.558805559994002e-11,2.668639811217205e-10
-1.237536656891496,3.175737209240556e-11,3.304031003471306e-10
-1.233626588465298,3.936561078222187e-11,4.08560728663046e-10
-1.229716520039101,4.873670513279728e-11,5.045787645323468e-10
-1.225806451612903,6.026478882916219e-11,6.223900661718722e-10
-1.221896383186706,7.442879426567124e-11,7.667594841555416e-10
-1.217986314760508,9.180995297299776e-11,9.434523409112221e-10
-1.214076246334311,1.131127467579085e-10,1.159435421811338e-09
-1.210166177908113,1.391899564466385e-10,1.423116422227032e-09
-1.206256109481916,1.71072569690596e-10,1.744628816953039e-09
-1.202346041055719,2.100054428683067e-10,2.136170303969774e-09
-1.198435972629521,2.574897676189216e-10,2.612404347563065e-09
-1.194525904203324,3.153335732964208e-10,3.190935933483118e-09
-1.190615835777126,3.857117064236834e-10,3.892874481695975e-09
-1.186705767350929,4.712369713484516e-10,4.743498974836723e-09
-1.182795698924731,5.750443976288713e-10,5.773042791468736e-09
-1.178885630498534,7.008909247148437e-10,7.017618526165593e-09
-1.174975562072336,8.532731694654486e-10,8.52030628193616e-09
-1.171065493646139,1.037566373966831e-09,1.033243258898687e-08
-1.167155425219941,1.260188127881728e-09,1.251507129787588e-08
-1.163245356793744,1.528791030034887e-09,1.514080258218786e-08
-1.159335288367546,1.852489108053599e-09,1.829577164078047e-08
-1.155425219941349,2.242123563754853e-09,2.208209489528977e-08
-1.151515151515151,2.710574268012435e-09,2.662066852648246e-08
-1.147605083088954,3.27312440588055e-09,3.205444218411504e-08
-1.143695014662756,3.947886786179131e-09,3.855222975015191e-08
-1.139784946236559,4.756301596637854e-09,4.63131392562003e-08
-1.135874877810362,5.723716824965583e-09,5.557171558598039e-08
-1.131964809384164,6.880064198771848e-09,6.660390257784682e-08
-1.128054740957967,8.260645346184564e-09,7.973394573893111e-08
-1.124144672531769,9.907044969675665e-09,9.534237316298485e-08
-1.120234604105572,1.186819018591701e-08,1.138752105941909e-07
-1.116324535679374,1.420157784500989e-08,1.358546070994622e-07
-1.112414467253177,1.69746946365936e-08,1.618910707176425e-07
-1.108504398826979,2.026665815460864e-08,1.92697538976714e-07
-1.104594330400782,2.417011086657003e-08,2.291055375566518e-07
-1.100684261974584,2.879340316019501e-08,2.720837118890487e-07
-1.096774193548387,3.426310636682241e-08,3.227590514042317e-07
-1.09286412512219,4.072690193769497e-08,3.824411647573871e-07
-1.088954056695992,4.835689883022524e-08,4.526500069977685e-07
-1.085043988269795,5.735343770523345e-08,5.351475066148682e-07
-1.081133919843597,6.794944780545312e-08,6.319735920419095e-07
-1.0772238514174,8.041543044727541e-08,7.454871738723775e-07
-1.073313782991202,9.506515198299168e-08,8.784127011129318e-07
-1.069403714565005,1.122621389554751e-07,1.033892977628534e-06
-1.065493646138807,1.324270790514171e-07,1.215548998912447e-06
-1.06158357771261,1.560462434475413e-07,1.427547649818376e-06
-1.057673509286412,1.836810593254783e-07,1.67467819130847e-06
-1.053763440860215,2.159789757984157e-07,1.962438558980031e-06
-1.049853372434018,2.536857823432679e-07,2.29713259850864e-06
-1.04594330400782,2.976595561667842e-07,2.68597947354612e-06
-1.042033235581623,3.488864338570312e-07,3.137236600379953e-06
-1.038123167155425,4.084984232901627e-07,3.660337591112721e-06
-1.034213098729228,4.777934941860012e-07,4.266046823540202e-06
-1.03030303030303,5.582582100461737e-07,4.966632401538686e-06
-1.026392961876833,6.51593190577699e-07,5.776059424811054e-06
-1.022482893450635,7.597417222160539e-07,6.710205651424142e-06
-1.018572825024438,8.849218651265404e-07,7.787101810764772e-06
-1.01466275659824,1.029662438191469e-06,9.027199008338139e-06
-1.010752688172043,1.196843299090276e-06,1.045366585712703e-05
-1.006842619745846,1.389740374752671e-06,1.209271817281843e-05
-1.002932551319648,1.612075938307437e-06,1.397398428176301e-05
-0.9990224828934506,1.868074672250781e-06,1.613090921061021e-05
