x,psiSquared,phiSquared
-1.702544031311155,3.816523100718585e-27,7.323779644827329e-26
-1.694716242661448,8.287113366762022e-27,1.585060743761673e-25
-1.686888454011742,1.787505171480405e-26,3.407633029633792e-25
-1.679060665362035,3.830127631336243e-26,7.277280259736059e-25
-1.671232876712329,8.152942187048686e-26,1.543859773747764e-24
-1.663405088062622,1.724105814791123e-25,3.253734863287481e-24
-1.655577299412916,3.622222824932502e-25,6.812477940280499e-24
-1.647749510763209,7.560688611544357e-25,1.417064991128749e-23
-1.639921722113503,1.567962706900257e-24,2.928526812402644e-23
-1.632093933463796,3.230810864330989e-24,6.013072943757263e-23
-1.62426614481409,6.614575900798634e-24,1.226717665008285e-22
-1.616438356164384,1.345613602034718e-23,2.486604324500837e-22
-1.608610567514677,2.720068574915006e-23,5.00836184812781e-22
-1.600782778864971,5.463785969595694e-23,1.002362204857659e-21
-1.592954990215264,1.090624026110769e-22,1.993455979293368e-21
-1.585127201565558,2.163401918471954e-22,3.939622446312429e-21
-1.577299412915851,4.264747598018684e-22,7.737159282463962e-21
-1.569471624266145,8.355195760015026e-22,1.510081677905535e-20
-1.561643835616438,1.626822968641425e-21,2.929033108319126e-20
-1.553816046966732,3.148165249554369e-21,5.646327068372105e-20
-1.545988258317025,6.05510238178065e-21,1.081779249605039e-19
-1.538160469667319,1.157564995721009e-20,2.0599423819892e-19
-1.530332681017613,2.199593255794932e-20,3.898775667396972e-19
-1.522504892367906,4.15456580272263e-20,7.334509823157766e-19
-1.5146771037182,7.800246675440717e-20,1.371502272797173e-18
-1.506849315068493,1.455806395733203e-19,2.549279556244285e-18
-1.499021526418787,2.701000426348948e-19,4.710280641439046e-18
-1.49119373776908,4.981780329469372e-19,8.651618795399641e-18
-1.483365949119374,9.134747072318999e-19,1.579727254957134e-17
-1.475538160469667,1.665227785167363e-18,2.867568826888105e-17
-1.467710371819961,3.018068335627939e-18,5.17494147299718e-17
-1.459882583170254,5.438459661280439e-18,9.284739495796074e-17
-1.452054794520548,9.743776074033544e-18,1.656225690606181e-16
-1.444227005870842,1.735786595050078e-17,2.937430740324328e-16
-1.436399217221135,3.074653101700544e-17,5.179965623566367e-16
-1.428571428571429,5.415515138674681e-17,9.08259667250214e-16
-1.420743639921722,9.485066390361975e-17,1.583543005095044e-15
-1.412915851272016,1.652003687516693e-16,2.745358950864781e-15
-1.405088062622309,2.861309032583574e-16,4.73293558992562e-15
-1.397260273972603,4.928499402550576e-16,8.114036705807331e-15
-1.389432485322896,8.442555134518404e-16,1.383346490629691e-14
-1.38160469667319,1.438319658990974e-15,2.345445299789105e-14
-1.373776908023483,2.437094068628522e-15,3.954874091148142e-14
-1.365949119373777,4.107121763751393e-15,6.632323490658639e-14
-1.35812133072407,6.884371702254572e-15,1.106208724150271e-13
-1.350293542074364,1.147798144965359e-14,1.835098727356973e-13
-1.342465753424658,1.903505881441802e-14,3.02792689143532e-13
-1.334637964774951,3.140099701863601e-14,4.969440953441188e-13
-1.326810176125245,5.152834187088725e-14,8.112570199749518e-13
-1.318982387475538,8.411537966326586e-14,1.317379044996452e-12
-1.311154598825832,1.365979406079911e-13,2.128026010838852e-12
-1.303326810176125,2.206812189449161e-13,3.419554577364891e-12
-1.295499021526419,3.546925340569836e-13,5.466395911476404e-12
-1.287671232876712,5.671750685525002e-13,8.693287663285693e-12
-1.279843444227006,9.023470061880891e-13,1.375405990788868e-11
-1.272015655577299,1.428349011092136e-12,2.164981116221234e-11
-1.264187866927593,2.249636424374712e-12,3.390518193836859e-11
-1.256360078277887,3.525498180172704e-12,5.282983016128713e-11
-1.24853228962818,5.497582180939513e-12,8.1904148372665e-11
-1.240704500978474,8.530587526492051e-12,1.263451250029507e-10
-1.232876712328767,1.317210020225251e-11,1.939319296780413e-10
-1.225048923679061,2.024010951392625e-11,2.962038474720271e-10
-1.217221135029354,3.095033179999869e-11,4.501890237014918e-10
-1.209393346379648,4.710046957575889e-11,6.808856725929534e-10
-1.201565557729941,7.133546343269161e-11,1.024803987997728e-09
-1.193737769080235,1.075273376854355e-10,1.534994904813506e-09
-1.185909980430528,1.613163089043173e-10,2.288151442263185e-09
-1.178082191780822,2.408776165221146e-10,3.39458301088313e-09
-1.170254403131116,3.580026118118134e-10,5.012150000526643e-09
-1.162426614481409,5.296150377228897e-10,7.365627146548106e-09
-1.154598825831703,7.798867675597034e-10,1.077346739004875e-08
-1.146771037181996,1.143174900746797e-09,1.568459810940363e-08
-1.13894324853229,1.668078306067521e-09,2.272874218391614e-08
-1.131115459882583,2.423011844987382e-09,3.27848710725591e-08
-1.123287671232877,3.503827355116511e-09,4.707383175045616e-08
-1.11545988258317,5.044180433721115e-09,6.728302383487453e-08
-1.107632093933464,7.229561519126732e-09,9.573333366859081e-08
-1.099804305283757,1.031619145636905e-08,1.356014730478621e-07
-1.091976516634051,1.46563411410296e-08,1.912145568023753e-07
-1.084148727984344,2.073209065262076e-08,2.684383432627996e-07
-1.076320939334638,2.920011788589565e-08,3.751862367793442e-07
-1.068493150684932,4.095082661008642e-08,5.22083119335392e-07
