x,psiSquared,phiSquared
-1.827956989247312,3.168825091608169e-35,7.647625381248195e-33
-1.824046920821114,4.95355960141338e-35,1.192595221270371e-32
-1.820136852394917,7.729768207517418e-35,1.856458736662778e-32
-1.816226783968719,1.2040573874423e-34,2.88472868476171e-32
-1.812316715542522,1.872238725748484e-34,4.474595087357841e-32
-1.808406647116324,2.906098078654593e-34,6.928404984059884e-32
-1.804496578690127,4.502938347821312e-34,1.070890841160464e-31
-1.80058651026393,6.96498377406738e-34,1.652308805192109e-31
-1.796676441837732,1.075435272149436e-33,2.544913136902031e-31
-1.792766373411535,1.657639883880167e-33,3.912840115948276e-31
-1.788856304985337,2.550583391837828e-33,6.00551550768896e-31
-1.78494623655914,3.917725296477436e-33,9.201300062280976e-31
-1.781036168132942,6.007243452184377e-33,1.407312236819226e-30
-1.777126099706745,9.195280212735381e-33,2.148699894327249e-30
-1.773216031280547,1.405092361137662e-32,3.274965640716546e-30
-1.76930596285435,2.143367451883867e-32,4.982933359259502e-30
-1.765395894428152,3.263938220905539e-32,7.568545294023985e-30
-1.761485826001955,4.961836548842888e-32,1.147599663521903e-29
-1.757575757575758,7.530085176674357e-32,1.73708364457379e-29
-1.75366568914956,1.140816833092465e-31,2.624853260065664e-29
-1.749755620723363,1.725409701417353e-31,3.959542105455725e-29
-1.745845552297165,2.605136715075677e-31,5.962689537756234e-29
-1.741935483870968,3.926742825384712e-31,8.963928481307395e-29
-1.73802541544477,5.908806117198059e-31,1.345287727065818e-28
-1.734115347018573,8.876342452917329e-31,2.015553113867116e-28
-1.730205278592375,1.331180886357681e-30,3.014652385570738e-28
-1.726295210166178,1.993014685952635e-30,4.50138149452922e-28
-1.72238514173998,2.978900608289458e-30,6.709986455692877e-28
-1.718475073313783,4.445036207444526e-30,9.985420679517706e-28
-1.714565004887586,6.621708455117901e-30,1.483479832065395e-27
-1.710654936461388,9.847862088864335e-30,2.200235369246334e-27
-1.706744868035191,1.462152590869986e-29,3.257845686488406e-27
-1.702834799608993,2.167324614655637e-29,4.815788511072933e-27
-1.698924731182796,3.20728417515043e-29,7.106921029366012e-27
-1.695014662756598,4.73843382964982e-29,1.047066865208835e-26
-1.691104594330401,6.989044212372787e-29,1.540096178872774e-26
-1.687194525904203,1.029172166232304e-28,2.261535592725046e-26
-1.683284457478006,1.513028964572325e-28,3.31545260989002e-26
-1.679374389051808,2.220736881996439e-28,4.852524001098568e-26
-1.675464320625611,3.254163061953015e-28,7.090546119442907e-26
-1.671554252199414,4.760751882851605e-28,1.034380829566944e-25
-1.667644183773216,6.953564774133579e-28,1.506508821291665e-25
-1.663734115347019,1.013997467462748e-27,2.190559177871323e-25
-1.659824046920821,1.476268436245006e-27,3.180036116434618e-25
-1.655913978494624,2.145826408923009e-27,4.608976796686378e-25
-1.652003910068426,3.114055257244527e-27,6.669204797144283e-25
-1.648093841642229,4.51192851394701e-27,9.634791138693465e-25
-1.644183773216031,6.526854966684152e-27,1.389667590821459e-24
-1.640273704789834,9.426560542899947e-27,2.001158939899164e-24
-1.636363636363636,1.359288982448743e-26,2.877106394913267e-24
-1.632453567937439,1.95695689401059e-26,4.12986258365068e-24
-1.628543499511241,2.812958596381537e-26,5.918644774533747e-24
-1.624633431085044,4.037009100899474e-26,8.468716590872447e-24
-1.620723362658846,5.78458378842878e-26,1.209826876309443e-23
-1.616813294232649,8.275651503834932e-26,1.72560271963615e-23
-1.612903225806452,1.18209301924087e-25,2.457378301415511e-23
-1.608993157380254,1.685862630393706e-25,3.493964518185604e-23
-1.605083088954057,2.400576107423234e-25,4.960002375145729e-23
-1.601173020527859,3.412975968030624e-25,7.030138089165261e-23
-1.597262952101662,4.844814225564635e-25,9.948693657415198e-23
-1.593352883675464,6.866712533301383e-25,1.405691911173207e-22
-1.589442815249267,9.717401252820643e-25,1.983068756792063e-22
-1.585532746823069,1.373038229875192e-24,2.793255042261623e-22
-1.581622678396872,1.937082152036457e-24,3.928350741151587e-22
-1.577712609970674,2.728651419886516e-24,5.516179899270665e-22
-1.573802541544477,3.837818043170921e-24,7.733867706491784e-22
-1.56989247311828,5.38962683797047e-24,1.082646963585445e-21
-1.565982404692082,7.557405094499233e-24,1.513249169802783e-21
-1.562072336265885,1.058103349154982e-23,2.111879517159426e-21
-1.558162267839687,1.479198819571287e-23,2.9428260787753e-21
-1.55425219941349,2.064760976117872e-23,4.09447732886244e-21
-1.550342130987292,2.877792515285573e-23,5.688167997741e-21
-1.546432062561095,4.004952149040274e-23,7.89020123525558e-21
