x,phiSquared
-0.2705882352941176,1.550216164164576
-0.2470588235294118,1.5104149222989
-0.223529411764706,1.423022661655749
-0.2000000000000002,1.291576998725017
-0.1764705882352944,1.123377381001945
-0.1529411764705881,0.9291200361888154
-0.1294117647058823,0.7221679743633014
-0.1058823529411765,0.5175134323052081
-0.08235294117647074,0.3305279205664524
-0.05882352941176494,0.1756224892202693
-0.0352941176470587,0.06495447953480764
-0.0117647058823529,0.007315131869937242
0.0117647058823529,0.007315131869895537
0.0352941176470587,0.0649544795346845
0.0588235294117645,0.1756224892200771
0.08235294117647074,0.3305279205662089
0.1058823529411765,0.517513432304934
0.1294117647058823,0.7221679743630084
0.1529411764705881,0.9291200361885147
0.1764705882352939,1.123377381001654
0.2000000000000002,1.291576998724752
0.223529411764706,1.423022661655502
0.2470588235294118,1.510414922298696
0.2705882352941176,1.550216164164433
0.2941176470588234,1.542636570974513
0.3176470588235292,1.491270053475606
0.3411764705882354,1.40244673067124
0.3647058823529412,1.284395798407715
0.388235294117647,1.146326368955655
0.4117647058823528,0.9975329979028931
0.4352941176470586,0.8466181916180451
0.4588235294117649,0.7008992550189531
0.4823529411764707,0.5660358607896538
0.5058823529411764,0.4458827704776481
0.5294117647058822,0.3425439932006256
0.552941176470588,0.2565840044382853
0.5764705882352938,0.1873404893717552
0.6000000000000001,0.1332816080384241
0.6235294117647059,0.09235754292326313
0.6470588235294117,0.06230847581021831
0.6705882352941175,0.04090605920517315
0.6941176470588233,0.0261199890064956
0.7176470588235295,0.01621323678125621
0.7411764705882353,0.009777621535619353
0.7647058823529411,0.005725439523152516
0.7882352941176469,0.003253365683027697
0.8117647058823527,0.001792807093778529
0.835294117647059,0.00095748437094892
0.8588235294117648,0.0004952692952893443
0.8823529411764706,0.0002479537751796664
0.9058823529411764,0.0001200665731502759
0.9294117647058822,5.619438556314505e-05
0.9529411764705884,2.540246186679627e-05
0.9764705882352942,1.108304411551371e-05
1,4.663660806669648e-06
1.023529411764706,1.891298123861486e-06
1.047058823529412,7.38643927926673e-07
1.070588235294117,2.776041761639888e-07
1.094117647058823,1.003235776424425e-07
1.117647058823529,3.483642213893713e-08
1.141176470588235,1.161400434417321e-08
1.164705882352941,3.714580705524896e-09
1.188235294117647,1.138873686817779e-09
1.211764705882353,3.344528694912945e-10
1.235294117647059,9.400275995698799e-11
1.258823529411765,2.526633528041118e-11
1.28235294117647,6.48912842269743e-12
1.305882352941176,1.591168251380947e-12
1.329411764705882,3.721954581910262e-13
1.352941176470588,8.298260347585901e-14
1.376470588235294,1.761958699930228e-14
1.4,3.559788672132923e-15
1.423529411764706,6.837458781723471e-16
1.447058823529412,1.247452172293236e-16
1.470588235294118,2.1598438137037e-17
1.494117647058824,3.545633526282116e-18
1.517647058823529,5.513590280038247e-19
1.541176470588235,8.113932920795507e-20
1.564705882352941,1.128920029104094e-20
1.588235294117647,1.483531135759283e-21
1.611764705882353,1.839447344875097e-22
1.635294117647058,2.149649289391852e-23
1.658823529411765,2.364892375674946e-24
1.682352941176471,2.447451584420254e-25
1.705882352941177,2.379281372815393e-26
1.729411764705882,2.167157472070936e-27
1.752941176470588,1.853391594044109e-28
1.776470588235294,1.460871142655564e-29
1.8,1.138381325735963e-30
1.823529411764706,7.516009019554444e-32
1.847058823529411,5.348312609547229e-33
1.870588235294117,8.368271711104258e-34
1.894117647058824,1.452763112485971e-36
1.91764705882353,8.141014913305334e-37
1.941176470588236,8.722327934517982e-37
1.964705882352941,6.939263265978351e-36
1.988235294117647,4.993356963810586e-35
2.011764705882353,3.520554854643683e-38
2.035294117647059,1.544951814017001e-36
2.058823529411764,1.132954667052556e-36
2.08235294117647,2.33427719422176e-36
2.105882352941176,3.719200455115372e-36
2.129411764705882,8.962837199445621e-37
2.152941176470589,5.534156059367086e-38
2.176470588235294,1.466079328645727e-37
2.2,5.778064071763927e-37
2.223529411764706,6.423915601501686e-37
2.247058823529412,5.657020450757269e-37
2.270588235294118,1.362020524477419e-36
2.294117647058823,2.744357150986552e-37
2.317647058823529,1.578879805716677e-38
2.341176470588235,3.837029092902778e-38
2.364705882352941,2.543788832442623e-37
2.388235294117647,4.704828584196656e-39
2.411764705882353,9.883259623997223e-38
2.435294117647059,7.342860048537609e-39
2.458823529411765,1.802473868654315e-38
2.482352941176471,3.53873911343948e-39
2.505882352941176,4.298372258176275e-39
2.529411764705882,8.467103793588042e-39
2.552941176470588,1.373260158516678e-40
2.576470588235294,6.532710089429529e-40
2.6,9.189876962528439e-40
2.623529411764705,5.943274513909341e-40
2.647058823529411,3.858737846256362e-41
2.670588235294118,6.646550529678788e-40
2.694117647058824,7.313349150134829e-40
2.71764705882353,2.464839263309527e-41
2.741176470588235,7.607109610064535e-42
2.764705882352941,3.743673686322344e-42
2.788235294117647,1.797041073836505e-40
2.811764705882353,1.205363543163378e-41
2.835294117647059,3.520460639231344e-42
2.858823529411764,2.843651321273235e-42
2.88235294117647,1.658534565333528e-42
2.905882352941177,2.522254060226028e-43
2.929411764705883,2.829503419644127e-43
2.952941176470588,1.358419900990798e-44
2.976470588235294,1.087019616817047e-43
3,2.644006292736119e-45
