x,V,psiSquared
-0.4470588235294117,15.10599553166269,0.001463956816108453
-0.4313725490196079,13.73632032514629,0.002117266957792191
-0.415686274509804,12.46159576645247,0.003049370925878231
-0.3999999999999999,11.27679999999999,0.004374452092728252
-0.384313725490196,10.17709716485881,0.00625177168408953
-0.3686274509803922,9.157837394749986,0.008902886685183754
-0.3529411764705883,8.214556818045764,0.01263522833541577
-0.3372549019607844,7.34297755776954,0.017874283482328
-0.3215686274509804,6.539007731595852,0.02520733535050546
-0.3058823529411765,5.798741451850434,0.03544259547666483
-0.2901960784313726,5.11845882551014,0.04968856457868461
-0.2745098039215685,4.494625954202983,0.06945948051686276
-0.2588235294117647,3.923894934208162,0.09681345226030902
-0.2431372549019608,3.403103856456003,0.1345297028632851
-0.2274509803921569,2.929276806527997,0.1863289869911343
