x,phiSquared
-3,2.731494767885443e-103
-2.976470588235294,9.352817451587713e-99
-2.952941176470588,2.683579219146844e-96
-2.929411764705882,2.681634381100511e-94
-2.905882352941176,9.592058891439954e-93
-2.882352941176471,2.450573239261576e-92
-2.858823529411765,1.806970891754126e-88
-2.835294117647059,3.652698444637913e-86
-2.811764705882353,1.730952924835707e-84
-2.788235294117647,7.783659875576432e-83
-2.764705882352941,1.321379756559139e-81
-2.741176470588235,2.993467902766822e-79
-2.71764705882353,4.8449261249114e-80
-2.694117647058824,1.562994081693137e-78
-2.670588235294117,2.349809968534818e-75
-2.647058823529412,1.286721914193125e-73
-2.623529411764706,9.144567052878453e-73
-2.6,2.607827057342671e-72
-2.576470588235294,2.644039673917377e-72
-2.552941176470588,2.688433997682874e-71
-2.529411764705882,1.590039205681606e-67
-2.505882352941176,1.652746258751764e-66
-2.482352941176471,1.135129645682051e-67
-2.458823529411765,3.235059134558338e-64
-2.435294117647059,5.385761189830568e-63
-2.411764705882353,1.230517851872707e-61
-2.388235294117647,1.71979333319924e-61
-2.364705882352941,2.109288506388782e-60
-2.341176470588235,8.64829581356934e-60
-2.317647058823529,8.546282145650632e-59
-2.294117647058823,4.644593912997479e-58
-2.270588235294118,3.143590966247787e-58
-2.247058823529412,5.351347597949453e-58
-2.223529411764706,3.283086541258376e-56
-2.2,4.017571416102225e-54
-2.176470588235294,3.103802746605254e-52
-2.152941176470588,1.938013501732941e-50
-2.129411764705882,1.024322421557163e-48
-2.105882352941177,4.692131182481483e-47
-2.082352941176471,1.893861525703092e-45
-2.058823529411764,6.813621399623965e-44
-2.035294117647059,2.203956761178641e-42
-2.011764705882353,6.45265196196831e-41
-1.988235294117647,1.719204229944594e-39
-1.964705882352941,4.187011873150531e-38
-1.941176470588235,9.356157899722335e-37
-1.917647058823529,1.924443708847582e-35
-1.894117647058823,3.653802149063021e-34
-1.870588235294118,6.419371025754105e-33
-1.847058823529412,1.045944570387611e-31
-1.823529411764706,1.58365857756279e-30
-1.8,2.232247590491358e-29
-1.776470588235294,2.934124035506336e-28
-1.752941176470588,3.601999763126909e-27
-1.729411764705882,4.135866248025647e-26
-1.705882352941176,4.447713338026253e-25
-1.682352941176471,4.485505903368638e-24
-1.658823529411765,4.247357137653539e-23
-1.635294117647059,3.780615691144603e-22
-1.611764705882353,3.166831367581445e-21
-1.588235294117647,2.499018652726874e-20
-1.564705882352941,1.859701583540969e-19
-1.541176470588235,1.306407836213248e-18
-1.517647058823529,8.671530579671562e-18
-1.494117647058824,5.443804407328535e-17
-1.470588235294118,3.2351702623593e-16
-1.447058823529412,1.821665344105416e-15
-1.423529411764706,9.727417442888081e-15
-1.4,4.930116388560558e-14
-1.376470588235294,2.373633839663556e-13
-1.352941176470588,1.086493495693333e-12
-1.329411764705882,4.732072518683572e-12
-1.305882352941176,1.962614238467223e-11
-1.282352941176471,7.757484966353966e-11
-1.258823529411765,2.924471896813419e-10
-1.235294117647059,1.052319455460638e-09
-1.211764705882353,3.617009445489502e-09
-1.188235294117647,1.188439249098331e-08
-1.164705882352941,3.735494799710261e-08
-1.141176470588235,1.124026616437993e-07
-1.117647058823529,3.240191640410935e-07
-1.094117647058824,8.954335835529291e-07
-1.070588235294118,2.373897082363107e-06
-1.047058823529412,6.041536696713977e-06
-1.023529411764706,1.476980250122868e-05
-1,3.470734823199178e-05
-0.9764705882352942,7.844365956103341e-05
-0.9529411764705884,0.0001706262989679732
-0.9294117647058826,0.0003573872804253474
-0.9058823529411764,0.0007212423146895899
-0.8823529411764706,0.001403158220939279
-0.8588235294117648,0.002632935403648634
-0.835294117647059,0.00476757780354367
-0.8117647058823532,0.00833466593941371
-0.7882352941176469,0.01407395924984523
-0.7647058823529411,0.02296613955054954
-0.7411764705882353,0.03623410094373002
-0.7176470588235295,0.05530144698161846
-0.6941176470588237,0.081696893475774
-0.6705882352941175,0.1169031578864276
-0.6470588235294117,0.1621635801413628
-0.6235294117647059,0.2182753627699189
-0.6000000000000001,0.2854091261590749
-0.5764705882352943,0.3629949133849588
-0.552941176470588,0.4497025736519316
