x,V,psiSquared
0.08627450980392171,0.3792560825317693,1.453423101201697
0.1019607843137256,0.5336339134343541,1.430840731554391
0.1176470588235294,0.7165623016965796,1.404530261161251
0.1333333333333333,0.9293432098765428,1.374527097287112
0.1490196078431372,1.173464595183497,1.340884789952536
0.164705882352941,1.450600409477853,1.303679758627425
0.1803921568627449,1.762610599271178,1.263016212607143
0.1960784313725492,2.111541105726205,1.219031067906747
0.2117647058823531,2.499623864656797,1.171898620092388
0.2274509803921569,2.929276806527997,1.121834690686526
0.2431372549019608,3.403103856456003,1.069099929408545
0.2588235294117647,3.923894934208162,1.014001931420374
0.2745098039215685,4.494625954202983,0.956895824548857
0.2901960784313724,5.11845882551013,0.8981830028553389
0.3058823529411763,5.798741451850423,0.83830773576927
0.3215686274509801,6.539007731595841,0.7777514701238735
0.3372549019607844,7.34297755776954,0.7170247663386293
0.3529411764705883,8.214556818045764,0.6566569657042109
0.3686274509803922,9.157837394749986,0.5971838639824967
0.384313725490196,10.17709716485881,0.5391338527220445
0.3999999999999999,11.27679999999999,0.4830131647125103
0.4156862745098038,12.46159576645246,0.4292910022334362
0.4313725490196076,13.73632032514627,0.3783854149374595
0.447058823529412,15.10599553166271,0.3306508109406716
0.4627450980392158,16.57582923623409,0.2863679198557891
0.4784313725490197,18.15121528374398,0.2457368799163358
0.4941176470588236,19.83773351372709,0.2088739039275818
0.5098039215686274,21.64114976036927,0.1758117118170472
0.5254901960784313,23.56741585250755,0.1465036299521991
0.5411764705882351,25.62266961363009,0.1208309814356864
0.556862745098039,27.81323486187621,0.09861315798196033
0.5725490196078429,30.14562141003641,0.07961959714830942
0.5882352941176472,32.6265250655524,0.0635828033170021
0.6039215686274511,35.26282763051682,0.05021155021531118
0.6196078431372549,38.06159690167373,0.03920347928395504
0.6352941176470588,41.03008667041821,0.03025644547629079
0.6509803921568627,44.17573672279654,0.02307813830691273
0.6666666666666665,47.50617283950614,0.01739369773623949
0.6823529411764704,51.0292067958956,0.01295123011729519
0.6980392156862747,54.75283636196475,0.009525291617620337
0.7137254901960786,58.68524530236429,0.006918533717116144
0.7294117647058824,62.83480337639638,0.004961792126598495
0.7450980392156863,67.2100663380142,0.00351294682802137
0.7607843137254902,71.81977593582215,0.002454891250191738
0.776470588235294,76.67285991307571,0.001692930000000799
0.7921568627450979,81.77843200768162,0.001151885506250076
0.8078431372549018,87.14579195219765,0.0007731428599336149
