x,phiSquared
-3,2.213812746658874e-103
-2.976470588235294,1.07298350881616e-99
-2.952941176470588,1.956791263125328e-97
-2.929411764705882,1.319526753102439e-95
-2.905882352941176,3.660764764499882e-94
-2.882352941176471,1.49824973108872e-93
-2.858823529411765,7.980451827251371e-90
-2.835294117647059,1.506187265954062e-87
-2.811764705882353,1.656737638922933e-85
-2.788235294117647,7.788115463530983e-84
-2.764705882352941,1.074693397492664e-82
-2.741176470588235,6.362331915512043e-83
-2.71764705882353,4.396530249420968e-81
-2.694117647058824,6.64398523479274e-78
-2.670588235294117,3.423440994854163e-76
-2.647058823529412,9.9467388362393e-75
-2.623529411764706,9.429415939340607e-74
-2.6,2.595982016368365e-73
-2.576470588235294,2.123813522795314e-72
-2.552941176470588,3.886990354871381e-69
-2.529411764705882,5.848113906379755e-68
-2.505882352941176,2.648213362726368e-68
-2.482352941176471,1.188379857785333e-65
-2.458823529411765,9.795698618898076e-65
-2.435294117647059,6.085908763058811e-64
-2.411764705882353,5.638106087356762e-63
-2.388235294117647,5.059500871416861e-63
-2.364705882352941,3.896374644703097e-61
-2.341176470588235,9.490818767067768e-61
-2.317647058823529,1.439372323201709e-60
-2.294117647058823,2.56625865583725e-60
-2.270588235294118,3.545600995815865e-61
-2.247058823529412,8.445775016218192e-60
-2.223529411764706,8.608790907999632e-57
-2.2,8.560124097952361e-55
-2.176470588235294,6.683456800846412e-53
-2.152941176470588,4.231063222905071e-51
-2.129411764705882,2.262369631862839e-49
-2.105882352941177,1.04758937528848e-47
-2.082352941176471,4.270978234731646e-46
-2.058823529411764,1.551219523711918e-44
-2.035294117647059,5.063447043661438e-43
-2.011764705882353,1.495593610131121e-41
-1.988235294117647,4.019357651120429e-40
-1.964705882352941,9.87272338996625e-39
-1.941176470588235,2.224874337963831e-37
-1.917647058823529,4.615059660427136e-36
-1.894117647058823,8.836588193413089e-35
-1.870588235294118,1.565723054656511e-33
-1.847058823529412,2.573000336774296e-32
-1.823529411764706,3.929492454578114e-31
-1.8,5.58732964360222e-30
-1.776470588235294,7.409319429063148e-29
-1.752941176470588,9.177817177641043e-28
-1.729411764705882,1.063463828619195e-26
-1.705882352941176,1.1543156822481e-25
-1.682352941176471,1.175190008921173e-24
-1.658823529411765,1.123589522352659e-23
-1.635294117647059,1.010027330996985e-22
-1.611764705882353,8.546193686156072e-22
-1.588235294117647,6.813905427320994e-21
-1.564705882352941,5.124558768822142e-20
-1.541176470588235,3.639089442209804e-19
-1.517647058823529,2.442480229190266e-18
-1.494117647058824,1.550909472589901e-17
-1.470588235294118,9.325324114615064e-17
-1.447058823529412,5.314466381889892e-16
-1.423529411764706,2.87317329637635e-15
-1.4,1.474862124275411e-14
-1.376470588235294,7.19453928722121e-14
-1.352941176470588,3.337990661454231e-13
-1.329411764705882,1.474215488680395e-12
-1.305882352941176,6.202812756237571e-12
-1.282352941176471,2.488408314797869e-11
-1.258823529411765,9.525962556644293e-11
-1.235294117647059,3.482531867290718e-10
-1.211764705882353,1.216805025739895e-09
-1.188235294117647,4.066522988891674e-09
-1.164705882352941,1.300871928253131e-08
-1.141176470588235,3.986426053138303e-08
-1.117647058823529,1.171104191617283e-07
-1.094117647058824,3.300583408736701e-07
-1.070588235294118,8.930704294654961e-07
-1.047058823529412,2.321627649353455e-06
-1.023529411764706,5.802546859297676e-06
-1,1.395296118755007e-05
-0.9764705882352942,3.230225644932461e-05
-0.9529411764705884,7.204593547341746e-05
-0.9294117647058826,0.0001549107400053983
-0.9058823529411764,0.0003213125327544064
-0.8823529411764706,0.0006433088333861627
-0.8588235294117648,0.001244002465988864
-0.835294117647059,0.002324819793981785
-0.8117647058823532,0.004201190843058578
-0.7882352941176469,0.007345342165560291
-0.7647058823529411,0.01243206725544539
-0.7411764705882353,0.02037967203441772
-0.7176470588235295,0.03237448816849574
-0.6941176470588237,0.04986461656477713
-0.6705882352941175,0.07450848191595326
-0.6470588235294117,0.1080678221687408
-0.6235294117647059,0.1522435620586805
-0.6000000000000001,0.2084657235519766
-0.5764705882352943,0.2776622879063513
-0.552941176470588,0.3600424682868802
