x,V,psiSquared
-1.12156862745098,265.4370100987095,4.746955472834264e-11
-1.105882352941177,252.5945175560638,1.009787593726958e-10
-1.090196078431373,240.2388663912278,2.111924495399776e-10
-1.074509803921569,228.3570369786204,4.3438209214984e-10
-1.058823529411765,216.9361956873122,8.788653555022304e-10
-1.043137254901961,205.9636948810243,1.749610915171101e-09
-1.027450980392157,195.4270729181291,3.428002800449591e-09
-1.011764705882353,185.3140541516505,6.612007255284608e-09
-0.996078431372549,175.6125489292631,1.255827267180877e-08
-0.9803921568627452,166.3106535932931,2.349324217297604e-08
-0.9647058823529413,157.3966504807175,4.329966589776935e-08
-0.9490196078431372,148.8590079231644,7.864422098583465e-08
-0.9333333333333333,140.6863802469136,1.407997722508306e-07
-0.9176470588235295,132.8676077728955,2.485433761474194e-07
-0.9019607843137254,125.3917168166917,4.326929473517205e-07
-0.8862745098039215,118.2479196885355,7.430997875574274e-07
-0.8705882352941177,111.4256146933107,1.259263168012295e-06
-0.8549019607843138,104.9143861305525,2.106203235666698e-06
-0.8392156862745099,98.70400429444747,3.47784995832694e-06
-0.8235294117647058,92.78442547383293,5.671012200668588e-06
-0.807843137254902,87.14579195219773,9.134018088678944e-06
-0.7921568627450981,81.77843200768169,1.45354019517442e-05
-0.776470588235294,76.67285991307571,2.285958929696947e-05
-0.7607843137254902,71.81977593582215,3.553843065893418e-05
-0.7450980392156863,67.2100663380142,5.462968266630181e-05
-0.7294117647058824,62.83480337639638,8.305614643469388e-05
-0.7137254901960786,58.68524530236429,0.000124922154850812
-0.6980392156862745,54.7528363619647,0.0001859274448335602
-0.6823529411764706,51.02920679589565,0.0002739021392596566
-0.6666666666666667,47.50617283950619,0.0003994905653586054
-0.6509803921568627,44.17573672279654,0.0005770159116546093
-0.6352941176470588,41.03008667041821,0.0008255622261724844
-0.6196078431372549,38.06159690167373,0.001170314931500292
-0.6039215686274511,35.26282763051682,0.001644205819333744
-0.5882352941176472,32.6265250655524,0.002289913321901606
-0.5725490196078431,30.14562141003645,0.003162273655388715
-0.5568627450980392,27.81323486187625,0.004331163067407079
-0.5411764705882354,25.62266961363012,0.005884915698078573
-0.5254901960784313,23.56741585250755,0.007934345151156144
-0.5098039215686274,21.64114976036927,0.0106174402168273
-0.4941176470588236,19.83773351372709,0.01410480539446828
-0.4784313725490197,18.15121528374398,0.01860591351221089
-0.4627450980392158,16.57582923623409,0.02437622864910856
-0.4470588235294117,15.10599553166269,0.03172523947484416
-0.4313725490196079,13.73632032514629,0.04102541128878057
-0.415686274509804,12.46159576645247,0.05272201274424482
-0.3999999999999999,11.27679999999999,0.06734369121365666
-0.384313725490196,10.17709716485881,0.08551354656122977
-0.3686274509803922,9.157837394749986,0.107960270650705
-0.3529411764705883,8.214556818045764,0.1355286592658924
-0.3372549019607844,7.34297755776954,0.1691884409569531
-0.3215686274509804,6.539007731595852,0.2100398789295898
-0.3058823529411765,5.798741451850434,0.2593139657555089
-0.2901960784313726,5.11845882551014,0.3183642361328232
-0.2745098039215685,4.494625954202983,0.3886462858135805
-0.2588235294117647,3.923894934208162,0.4716800693926148
-0.2431372549019608,3.403103856456003,0.5689891011593962
-0.2274509803921569,2.929276806527997,0.6820100689338626
-0.2117647058823531,2.499623864656797,0.8119665228313026
-0.196078431372549,2.111541105726201,0.9597018428564908
-0.1803921568627451,1.762610599271183,1.125470412746421
-0.1647058823529413,1.450600409477857,1.308692665195035
-0.1490196078431372,1.173464595183497,1.507689994482703
-0.1333333333333333,0.9293432098765428,1.719429275311765
-0.1176470588235294,0.7165623016965796,1.939322260640141
-0.1019607843137256,0.5336339134343541,2.161138758627885
-0.08627450980392171,0.3792560825317693,2.377098293669488
-0.07058823529411762,0.2523128410818834,2.578195794292357
-0.05490196078431375,0.1518742158289164,2.754786947306946
-0.03921568627450989,0.07719622816823953,2.897407741071729
-0.0235294117647058,0.02772089414638215,2.997738887700319
-0.007843137254901933,0.003076224461032252,3.049567380899069
0.007843137254901933,0.003076224461032252,3.04956738089916
0.0235294117647058,0.02772089414638215,2.997738887700566
0.03921568627450966,0.07719622816823865,2.897407741072125
0.05490196078431353,0.1518742158289152,2.754786947307458
0.0705882352941174,0.2523128410818818,2.578195794292955
0.08627450980392171,0.3792560825317693,2.377098293670107
0.1019607843137256,0.5336339134343541,2.161138758628506
0.1176470588235294,0.7165623016965796,1.939322260640739
0.1333333333333333,0.9293432098765428,1.719429275312327
0.1490196078431372,1.173464595183497,1.507689994483218
0.164705882352941,1.450600409477853,1.308692665195511
0.1803921568627449,1.762610599271178,1.12547041274685
0.1960784313725492,2.111541105726205,0.9597018428568682
0.2117647058823531,2.499623864656797,0.811966522831635
0.2274509803921569,2.929276806527997,0.6820100689341548
0.2431372549019608,3.403103856456003,0.5689891011596507
0.2588235294117647,3.923894934208162,0.4716800693928319
0.2745098039215685,4.494625954202983,0.3886462858137591
0.2901960784313724,5.11845882551013,0.3183642361329675
0.3058823529411763,5.798741451850423,0.2593139657556202
0.3215686274509801,6.539007731595841,0.2100398789296772
0.3372549019607844,7.34297755776954,0.169188440957022
0.3529411764705883,8.214556818045764,0.1355286592659469
0.3686274509803922,9.157837394749986,0.1079602706507487
0.384313725490196,10.17709716485881,0.08551354656126421
0.3999999999999999,11.27679999999999,0.06734369121368443
0.4156862745098038,12.46159576645246,0.05272201274426633
0.4313725490196076,13.73632032514627,0.04102541128879706
0.447058823529412,15.10599553166271,0.03172523947485705
0.4627450980392158,16.57582923623409,0.02437622864911835
0.4784313725490197,18.15121528374398,0.01860591351221863
0.4941176470588236,19.83773351372709,0.01410480539447347
0.5098039215686274,21.64114976036927,0.01061744021683179
0.5254901960784313,23.56741585250755,0.007934345151159714
0.5411764705882351,25.62266961363009,0.005884915698081101
0.556862745098039,27.81323486187621,0.004331163067408948
0.5725490196078429,30.14562141003641,0.003162273655390123
0.5882352941176472,32.6265250655524,0.002289913321902578
0.6039215686274511,35.26282763051682,0.001644205819334497
0.6196078431372549,38.06159690167373,0.001170314931500854
0.6352941176470588,41.03008667041821,0.0008255622261728775
0.6509803921568627,44.17573672279654,0.0005770159116549564
0.6666666666666665,47.50617283950614,0.0003994905653588219
0.6823529411764704,51.0292067958956,0.0002739021392598067
0.6980392156862747,54.75283636196475,0.0001859274448336677
0.7137254901960786,58.68524530236429,0.0001249221548508788
0.7294117647058824,62.83480337639638,8.305614643473536e-05
0.7450980392156863,67.2100663380142,5.462968266633155e-05
0.7607843137254902,71.81977593582215,3.55384306589482e-05
0.776470588235294,76.67285991307571,2.285958929698201e-05
0.7921568627450979,81.77843200768162,1.453540195174911e-05
