x,phiSquared
-3,1.313379630148743e-101
-2.976470588235294,2.220355988608909e-100
-2.952941176470588,1.530618634877888e-97
-2.929411764705882,6.086843601283259e-95
-2.905882352941176,2.044648150219022e-93
-2.882352941176471,9.715012273486647e-93
-2.858823529411765,1.715270516081889e-89
-2.835294117647059,2.65186878470283e-87
-2.811764705882353,1.133664164101903e-87
-2.788235294117647,1.010312661288647e-85
-2.764705882352941,1.33591236921432e-84
-2.741176470588235,1.128717784807501e-81
-2.71764705882353,3.63630318703266e-79
-2.694117647058824,9.152927272214985e-77
-2.670588235294117,2.745859577801458e-75
-2.647058823529412,1.294855404719897e-75
-2.623529411764706,2.523378086412302e-75
-2.6,1.674860231903044e-72
-2.576470588235294,7.793297854173033e-70
-2.552941176470588,2.930726196933389e-68
-2.529411764705882,7.430732693775198e-67
-2.505882352941176,5.084478402905206e-66
-2.482352941176471,8.222999839751477e-65
-2.458823529411765,2.95036429869744e-64
-2.435294117647059,4.154910457009862e-63
-2.411764705882353,2.950456391315203e-63
-2.388235294117647,6.992782257946997e-63
-2.364705882352941,1.525006751657083e-63
-2.341176470588235,3.524856831840183e-60
-2.317647058823529,6.559849688514076e-61
-2.294117647058823,5.700191875082614e-59
-2.270588235294118,1.994364602981249e-58
-2.247058823529412,1.145349728840858e-57
-2.223529411764706,1.616082214983799e-55
-2.2,1.595433901934979e-53
-2.176470588235294,1.203674160767994e-51
-2.152941176470588,7.414035948513967e-50
-2.129411764705882,3.873249647760961e-48
-2.105882352941177,1.756630624112422e-46
-2.082352941176471,7.025434942226294e-45
-2.058823529411764,2.505767884212118e-43
-2.035294117647059,8.03811006417281e-42
-2.011764705882353,2.334427965341157e-40
-1.988235294117647,6.170644012414542e-39
-1.964705882352941,1.491118299694686e-37
-1.941176470588235,3.306243064850583e-36
-1.917647058823529,6.748083751263931e-35
-1.894117647058823,1.271317423171138e-33
-1.870588235294118,2.216255864657643e-32
-1.847058823529412,3.58285940413131e-31
-1.823529411764706,5.381993358600856e-30
-1.8,7.525644790396693e-29
-1.776470588235294,9.811871731004679e-28
-1.752941176470588,1.194634072868627e-26
-1.729411764705882,1.360238754995161e-25
-1.705882352941176,1.450362549187245e-24
-1.682352941176471,1.450007566599818e-23
-1.658823529411765,1.360877091417737e-22
-1.635294117647059,1.200384948738824e-21
-1.611764705882353,9.962120154017441e-21
-1.588235294117647,7.787003958189604e-20
-1.564705882352941,5.73875443840662e-19
-1.541176470588235,3.991352826674692e-18
-1.517647058823529,2.622354684438196e-17
-1.494117647058824,1.629046788240887e-16
-1.470588235294118,9.577188696964853e-16
-1.447058823529412,5.333189314051738e-15
-1.423529411764706,2.815489738615761e-14
-1.4,1.410277376120311e-13
-1.376470588235294,6.708063082482853e-13
-1.352941176470588,3.032377864052114e-12
-1.329411764705882,1.303791790052451e-11
-1.305882352941176,5.335940366384832e-11
-1.282352941176471,2.080293729293299e-10
-1.258823529411765,7.731730999850046e-10
-1.235294117647059,2.741504266795493e-09
-1.211764705882353,9.280626005153327e-09
-1.188235294117647,3.001594660260857e-08
-1.164705882352941,9.281487770543811e-08
-1.141176470588235,2.745820480856591e-07
-1.117647058823529,7.776916574205082e-07
-1.094117647058824,2.110126228878411e-06
-1.070588235294118,5.488488632776965e-06
-1.047058823529412,1.369336630852006e-05
-1.023529411764706,3.279005071127239e-05
-1,7.540504539890106e-05
-0.9764705882352942,0.000166620034452701
-0.9529411764705884,0.0003539596877719592
-0.9294117647058826,0.0007232693052503805
-0.9058823529411764,0.001422244006421453
-0.8823529411764706,0.00269260669252419
-0.8588235294117648,0.004910022526157332
-0.835294117647059,0.008627521798125575
-0.8117647058823532,0.01461367760767362
-0.7882352941176469,0.02387203793027593
-0.7647058823529411,0.03762528020032011
-0.7411764705882353,0.05724881261016496
-0.7176470588235295,0.08414628576636403
-0.6941176470588237,0.1195739426683675
-0.6705882352941175,0.1644388141325391
-0.6470588235294117,0.2191110034774451
-0.6235294117647059,0.2832951845363915
-0.6000000000000001,0.3559963971647629
-0.5764705882352943,0.4355920417024488
-0.552941176470588,0.5199938519571002
-0.5294117647058822,0.6068612899986263
-0.5058823529411764,0.6938189535410166
-0.4823529411764707,0.7786363700907534
-0.4588235294117649,0.8593440939712663
-0.4352941176470591,0.9342779459342163
-0.4117647058823528,1.002057481808289
-0.388235294117647,1.06151261151938
-0.3647058823529412,1.111574176281256
-0.3411764705882354,1.151142609714962
-0.3176470588235296,1.178946566037762
-0.2941176470588234,1.19340355665264
-0.2705882352941176,1.192500057734463
-0.2470588235294118,1.173722155298159
-0.223529411764706,1.134092171208851
-0.2000000000000002,1.07040195384932
-0.1764705882352944,0.9797714180058126
-0.1529411764705881,0.8606741389968163
-0.1294117647058823,0.7145013654663589
-0.1058823529411765,0.547495138575824
-0.08235294117647074,0.3724180919677544
-0.05882352941176494,0.2087800614094135
-0.0352941176470587,0.08030107834990767
-0.0117647058823529,0.009232463336769688
0.0117647058823529,0.00923246336397613
0.0352941176470587,0.08030107842725513
0.0588235294117645,0.2087800615256787
0.08235294117647074,0.3724180921085556
0.1058823529411765,0.5474951387275392
0.1294117647058823,0.7145013656185811
0.1529411764705881,0.8606741391430222
0.1764705882352939,0.9797714181428088
0.2000000000000002,1.070401953976223
0.223529411764706,1.134092171326101
0.2470588235294118,1.173722155406796
0.2705882352941176,1.192500057835668
0.2941176470588234,1.193403556747494
0.3176470588235292,1.178946566127134
0.3411764705882354,1.151142609799481
0.3647058823529412,1.111574176361311
0.388235294117647,1.061512611595161
0.4117647058823528,1.002057481879804
0.4352941176470586,0.9342779460013351
0.4588235294117649,0.8593440940337533
0.4823529411764707,0.7786363701483093
0.5058823529411764,0.6938189535933234
0.5294117647058822,0.6068612900453958
0.552941176470588,0.519993851998124
0.5764705882352938,0.4355920417376474
0.6000000000000001,0.3559963971942203
0.6235294117647059,0.2832951845603744
0.6470588235294117,0.2191110034963946
0.6705882352941175,0.1644388141470391
0.6941176470588233,0.1195739426790942
0.7176470588235295,0.08414628577402497
0.7411764705882353,0.05724881261544196
0.7647058823529411,0.03762528020382316
0.7882352941176469,0.02387203793251588
0.8117647058823527,0.01461367760905281
0.835294117647059,0.008627521798943072
0.8588235294117648,0.004910022526623722
0.8823529411764706,0.002692606692780242
0.9058823529411764,0.001422244006556704
0.9294117647058822,0.0007232693053191001
0.9529411764705884,0.0003539596878055339
0.9764705882352942,0.0001666200344684696
1,7.540504540601739e-05
1.023529411764706,3.279005071435712e-05
1.047058823529412,1.369336630980373e-05
1.070588235294117,5.488488633289527e-06
1.094117647058823,2.110126229074688e-06
1.117647058823529,7.776916574925468e-07
1.141176470588235,2.745820481109855e-07
1.164705882352941,9.28148777139615e-08
1.188235294117647,3.001594660535279e-08
1.211764705882353,9.280626005998023e-09
1.235294117647059,2.741504267043892e-09
1.258823529411765,7.731731000547445e-10
1.28235294117647,2.080293729480097e-10
1.305882352941176,5.335940366861819e-11
1.329411764705882,1.30379179016848e-11
1.352941176470588,3.032377864320782e-12
1.376470588235294,6.708063083074583e-13
1.4,1.410277376244172e-13
1.423529411764706,2.815489738861969e-14
1.447058823529412,5.333189314516122e-15
1.470588235294118,9.577188697795247e-16
1.494117647058824,1.629046788381548e-16
1.517647058823529,2.622354684663694e-17
1.541176470588235,3.991352827016515e-18
1.564705882352941,5.738754438896131e-19
1.588235294117647,7.787003958851208e-20
1.611764705882353,9.96212015486055e-21
1.635294117647058,1.200384948840024e-21
1.658823529411765,1.36087709153203e-22
1.682352941176471,1.450007566721138e-23
1.705882352941177,1.45036254930814e-24
1.729411764705882,1.360238755108124e-25
1.752941176470588,1.194634072967473e-26
1.776470588235294,9.811871731813558e-28
1.8,7.52564479101477e-29
1.823529411764706,5.381993359041462e-30
1.847058823529411,3.582859404424417e-31
1.870588235294117,2.216255864839857e-32
1.894117647058824,1.271317423279522e-33
1.91764705882353,6.748083751913618e-35
1.941176470588236,3.306243065313413e-36
1.964705882352941,1.491118300092118e-37
1.988235294117647,6.170644018025283e-39
2.011764705882353,2.334427972095466e-40
2.035294117647059,8.038110083790932e-42
2.058823529411764,2.505767675310421e-43
2.08235294117647,7.025430876005402e-45
2.105882352941176,1.756621594422988e-46
2.129411764705882,3.873188094713423e-48
2.152941176470589,7.413348516520713e-50
2.176470588235294,1.203054256833652e-51
2.2,1.591137961729757e-53
2.223529411764706,1.599250511359436e-55
2.247058823529412,1.0420848208502e-57
2.270588235294118,1.394391254428635e-60
2.294117647058823,1.462611855704329e-60
2.317647058823529,1.388036797599227e-60
2.341176470588235,3.919109570518559e-65
2.364705882352941,1.021616122206131e-60
2.388235294117647,1.312274446806276e-61
2.411764705882353,1.933745284142549e-63
2.435294117647059,2.51882225037559e-62
2.458823529411765,2.914248752289833e-63
2.482352941176471,2.504707590312187e-62
2.505882352941176,1.348391002825608e-61
2.529411764705882,2.345058042428314e-68
2.552941176470588,1.726601040035848e-62
2.576470588235294,2.112894466166833e-62
2.6,1.509151579264193e-62
2.623529411764705,5.151594959153892e-63
2.647058823529411,1.001075603125431e-63
2.670588235294118,3.664269903838269e-64
2.694117647058824,3.879566205423301e-65
2.71764705882353,2.015028993276016e-64
2.741176470588235,2.535930100532162e-64
2.764705882352941,1.686309940096933e-64
2.788235294117647,9.190250679944838e-66
2.811764705882353,1.844747265701584e-65
2.835294117647059,4.577500603799986e-65
2.858823529411764,1.530001335773922e-65
2.88235294117647,9.82050766725112e-66
2.905882352941177,7.91840012447227e-68
2.929411764705883,2.709272988782202e-67
2.952941176470588,6.605757542423961e-67
2.976470588235294,9.881423362807923e-68
3,3.230473959412702e-68
